text,label,episode,season,ids,is_train
so they said our table will be ready in just a few minutes,2,0717,07,33758,True
is your back feeling better,0,0717,07,33759,True
oh yeah it's fine i guess the more muscles you have the more they can spasim out of control,2,0717,07,33760,False
kristen,5,0717,07,33761,True
joey,0,0717,07,33762,True
hi what are you doing here,0,0717,07,33763,False
oh i like this place and technically technically i'm not breaking any rules so i,5,0717,07,33764,True
well uh ross this is joey joey ross,0,0717,07,33765,True
hi it's nice to meet you i used to have a friend named joey i don't anymore,2,0717,07,33766,True
our table will be ready in a couple minutes,0,0717,07,33767,True
sure i would love to wait with you guys thanks,5,0717,07,33768,False
so joey umm you look familiar are uh are you on tv or something,2,0717,07,33769,True
well joey doesn't like to talk about it but he's one of the stars of days of our lives,0,0717,07,33770,False
that's right that's right don't you play a woman,2,0717,07,33771,True
a woman in a man's body,5,0717,07,33772,True
much better,2,0717,07,33773,True
so y'know ross it's funny cause you look familiar to me too have you ever been married,5,0717,07,33774,False
well yes yes i have in fact umm just the other day kristen and i were talking about how i've been married and how i have a son,2,0717,07,33775,False
that's right wait no ben,2,0717,07,33776,True
so you've just married the one time then,5,0717,07,33777,True
you've been married twice,0,0717,07,33778,True
yes and another time after that boy i'm getting hungry hey joey have you ever been so hungry on a date that when a girl goes to the bathroom you eat some of her food,2,0717,07,33779,True
you said the waiter ate my crab cake,0,0717,07,33780,True
yeah so uh ross well now why did that first marriage breakup was it because the woman was straight or she was a lesbian,5,0717,07,33781,True
do you two know each other,0,0717,07,33782,True
no no,0,0717,07,33783,False
no it just seems like ross is the kind of a guy that would marry a woman on the verge of being a lesbian and then push her over the edge,5,0717,07,33784,True
wait a minute were you on a poster for gonorrhea,2,0717,07,33785,True
have you ever slept in the same bed as a monkey,5,0717,07,33786,True
hey you leave marcel out of this,2,0717,07,33787,False
fine have you ever got stuck in a pair of your own leather pants,5,0717,07,33788,True
hey hey have you ever locked yourself in a tv cabinet vd boy,2,0717,07,33789,True
monkey lover,5,0717,07,33790,True
when do you think we lost her,5,0717,07,33791,True
probably around gonorrhea,2,0717,07,33792,False
don't come in here,3,0717,07,33793,True
why do you another boyfriend in there or something,4,0717,07,33794,False
no we only mess around at his place,3,0717,07,33795,False
y'know it's funny i started it but now it's scary me so could you come out here please,4,0717,07,33796,True
no i'm wearing a wedding dress,3,0717,07,33797,True
oh you got a wedding dress that's great,4,0717,07,33798,True
yeah but i'm not keeping it,3,0717,07,33799,True
well then why can't i see it,4,0717,07,33800,True
oh i guess you can okay but; i i have to return it so you can't like it,3,0717,07,33801,True
okay i promise i'll i'll hate it wow you you look hideous,4,0717,07,33802,True
yeah that's like the most ugliest dress i've ever seen wh why do you to return it,4,0717,07,33803,True
oh because it doesn't really fit oh by the way i i booked the swing kings,3,0717,07,33804,False
oh that's great great thanks but that dress i mean it's like yuck it's terrible it makes me wanna just rip it right off of you,4,0717,07,33805,True
okay but you can't rip it well maybe a little,3,0717,07,33806,False
hey guys do you wanna look at the song list for the wedding guys,3,0717,07,33807,False
i thought you were gonna be gone all day,4,0717,07,33808,False
all right what's going on,3,0717,07,33809,True
i'm sorry i'm sorry i i should probably leave you girls alone,3,0717,07,33810,True
yeah laugh all you want but in ten minutes we're gonna have younger looking skin,2,0717,07,33811,False
yeah y'know she could use a little oh nice shot,5,0717,07,33812,False
brian boyle,0,0718,07,33813,True
hey you guys you're not gonna believe this i just got off the phone with my agent,5,0718,07,33814,False
oh my god i'm sorry too soon you go,6,0718,07,33815,True
okay i got nominated for my part on days of our lives,5,0718,07,33816,True
joey,3,0718,07,33817,True
congratulations wow i can't believe you're nominated for an emmy,3,0718,07,33818,True
no no,5,0718,07,33819,True
oh soap opera digest award,3,0718,07,33820,True
no i'm up for a soapie,5,0718,07,33821,True
honey is that something you're making up,3,0718,07,33822,True
no no no it's real and it has been since 1998 hey rach rach i'm up for a soapie,5,0718,07,33823,False
oh my god oh my god that is like the third most prestigious soap opera award there is,1,0718,07,33824,True
thank you well i guess now i know who i'm taking to the awards,5,0718,07,33825,True
oh stop that don't kid about that will all the stars be there,1,0718,07,33826,True
many are scheduled to appear,5,0718,07,33827,False
oh my god oh my god i can't go i'm gonna be too nervous,1,0718,07,33828,True
no you are getting married this is all i have opening credits,1,0718,07,33829,True
and it was ernst muhlbrat who first hypothesized that the velociraptor would expand it's collar and emit a high pitched noise to frighten it's predator yes mr lewis,2,0718,07,33830,True
what kinda noise,0,0718,07,33831,False
just a high pitched intimidating noise,2,0718,07,33832,True
but like how,0,0718,07,33833,False
well we we don't know for sure but in my head it it sounded something like this of course this is just conjecture okay that's uh that's all for today uh mr morse can i see you for a moment,2,0718,07,33834,True
mr morse i need to talk to you about your mid term exam i'm afraid i i had to fail you,2,0718,07,33835,True
why,0,0718,07,33836,True
well you need 60% to pass,2,0718,07,33837,True
what'd i get,0,0718,07,33838,True
seven,2,0718,07,33839,True
no no it's not what what happened there ned,2,0718,07,33840,True
well maybe you can cut me some slack i'm sort of in love,0,0718,07,33841,True
well i'm sorry but that that's really not my problem,2,0718,07,33842,True
i'm in love with you,0,0718,07,33843,True
well that brings me in the loop a little,2,0718,07,33844,False
you see that's why i did so bad on this test i'm having a hard time concentrating when you're up there and you're teaching and your face gets all serious you look so good you wear that tight little turtleneck sweater,0,0718,07,33845,True
okay umm i uh i'm your teacher i'm sorry you're you're a student and i and i like women in spite of what may be written on the backs of some of these chairs,2,0718,07,33846,False
oh my god that guy at the counter is totally checking you out,6,0718,07,33847,True
really my god he's really cute,3,0718,07,33848,True
go for it,6,0718,07,33849,True
phoebe i'm engaged,3,0718,07,33850,True
i'm just saying get his number just in case but no chandler is in an accident and can't perform sexually and he would want you to take a lover to satisfy the needs that he can no longer fulfill,6,0718,07,33851,True
op can i just tell you something very flattered but umm i'm engaged,3,0718,07,33852,True
wow uh this is kind of embarrassing i was actually coming over to talk to your friend,0,0718,07,33853,False
well you should be embarrassed,3,0718,07,33854,True
i thought you knew i was looking at you,0,0718,07,33855,True
i did but that was really fun,6,0718,07,33856,False
and the winner is joey tribbiani oh wow i honestly never expected this i uh i didn't prepare a speech but umm i'd like to thank my parents who've always been there for me i'd also like to thank my friends chandler monica phoebe rachel,5,0718,07,33857,True
i'm fourth look at you with your little maple syrup award,1,0718,07,33858,True
yeah may maybe you don't tell anyone about this,5,0718,07,33859,True
what no it's not a big deal i do that too with my shampoo bottle,1,0718,07,33860,True
what award are you practicing for,5,0718,07,33861,True
grammy best new artist,1,0718,07,33862,True
oh hey listen the soapie's called today and i also get to present an award,5,0718,07,33863,False
so you'll definitely get onstage even if you don't win,1,0718,07,33864,False
what you you don't think i'm gonna win,5,0718,07,33865,True
well of course i do but y'know favorite returning character is a tough category joey i mean you're up against the guy who survived his own cremation,1,0718,07,33866,True
yeah no no i i know i might not win but it's just i've never even been nominated before i want it so much,5,0718,07,33867,True
well joey you'll probably get it but you should probably your your gracious loser face y'know when like the cameras are on you and you wanna look disappointed but also that your colleague deserved to win y'know so it's sorta like,1,0718,07,33868,True
you practice losing the grammies too,5,0718,07,33869,True
oh no at the grammies i always win,1,0718,07,33870,True
ah,5,0718,07,33871,True
hey how'd your date go with jake,3,0718,07,33872,True
oh great we couldn't keep our eyes off each other all night and then every once and a while y'know he'd kinda lean over and stroke my hair and touch my neck,6,0718,07,33873,True
okay stop it phoebe you're getting me all tingly,3,0718,07,33874,True
all i could think of was y'know is he gonna kiss me is he gonna kiss me,6,0718,07,33875,True
and did he,3,0718,07,33876,True
i'm a lady monica i don't kiss and tell but this hickey speaks for itself,6,0718,07,33877,True
okay okay i got it i got it,3,0718,07,33878,True
i just like him so much that i just feel like i've had 10 drinks today and i've only had six,6,0718,07,33879,True
