text,label,episode,season,ids
we're moving in a couple of days and we've got a lot of packing to do it would be great if you guys could pitch in,3,1016,10,49832
joey and i can finish up in the guest room,4,1016,10,49833
oh yeah yeah good idea,5,1016,10,49834
oh no you and phoebe are gonna help me in here,3,1016,10,49835
you couldn't be cool,4,1016,10,49836
okay we're gonna start in the kitchen plates get put into plate protectors and stacked ten to a box the silverware gets bundled in rubber bands and then bubble wrapped got it,3,1016,10,49837
good now i need you to be careful and efficient and remember if i am harsh with you it is only because you are doing it wrong,3,1016,10,49838
hey mon i think i figured out whose handcuffs they are,4,1016,10,49839
you did how,3,1016,10,49840
well i was cleaning out the closet and i found some pictures of them being used,4,1016,10,49841
oh my god let me see,3,1016,10,49842
who's that dirty old lady,5,1016,10,49843
monica's grandmother,4,1016,10,49844
nana liked it rough,3,1016,10,49845
come on here have a seat,5,1016,10,49846
how was your night,6,1016,10,49847
oh it was okay i went to a movie with my cousin and then out for dinner we went to this place that had ooh hoo ooh anyway they had these really amazing cheeseburgers,0,1016,10,49848
yeah you know maybe i ate too much i keep getting these stomach aches they come and go like every few minutes,0,1016,10,49849
relax we just get her some antacids,4,1016,10,49850
she doesn't have a stomach ache she's in labor,3,1016,10,49851
yeah you got to get to the hospital,6,1016,10,49852
honey it's gonna be okay,4,1016,10,49853
you can do this just breathe,0,1016,10,49854
okay okay okay i feel a little better,3,1016,10,49855
oh yes i'm sure oh honey let's go okay bye everyone,3,1016,10,49856
chandler wait wait wait,5,1016,10,49857
what,4,1016,10,49858
if you get a second find out where she got that cheeseburger,5,1016,10,49859
you really think i didn't say goodbye to you because i don't care,1,1016,10,49860
that's what it seemed like,2,1016,10,49861
i cannot believe that after ten years you do not know one thing about me,1,1016,10,49862
fine then why didn't you say something,2,1016,10,49863
rach,2,1016,10,49864
what,1,1016,10,49865
you keep you keep you can't,2,1016,10,49866
what commercial break,1,1016,10,49867
a little more,5,1016,10,49868
a little more a little more a little more all right okay all right let's do this,5,1016,10,49869
yeah all right now give me your best shot,5,1016,10,49870
all right here it goes,6,1016,10,49871
doesn't work the end,5,1016,10,49872
previously on friends,0,1017-1018,10,49873
yeah you know maybe i ate too much i keep getting these stomach aches they come and go like every few minutes,0,1017-1018,10,49874
relax we'll just get her some antacids,4,1017-1018,10,49875
she doesn't have a stomach ache she's in labor,3,1017-1018,10,49876
so if you think i didn't say goodbye to you because you don't mean as much to me as everybody else you're wrong it's because you mean more to me,1,1017-1018,10,49877
rach,2,1017-1018,10,49878
what,1,1017-1018,10,49879
shh go back to sleep i have to go home,1,1017-1018,10,49880
it really was you've learned some new moves,1,1017-1018,10,49881
yeah well this guy at work gave me sex for dummies as a joke,2,1017-1018,10,49882
ah,1,1017-1018,10,49883
next time can i say breathe,4,1017-1018,10,49884
no last time you said it like dracula and it scared her can i get you anything you want some more ice chips,3,1017-1018,10,49885
alright i'll be right back,3,1017-1018,10,49886
where are you going,4,1017-1018,10,49887
to use the bathroom,3,1017-1018,10,49888
you can't leave me alone with her,4,1017-1018,10,49889
what,3,1017-1018,10,49890
this is exactly the kind of social situation that i am not comfortable with,4,1017-1018,10,49891
what kind of social situation are you comfortable with,3,1017-1018,10,49892
it's just that we've never spent any time you know alone together,4,1017-1018,10,49893
you'll be fine nah you won't but i'll be back in two minutes,3,1017-1018,10,49894
so ah any plans for the summer,4,1017-1018,10,49895
i don't know maybe church camp,0,1017-1018,10,49896
hah may not wanna mention this so you ever wonder which is worse you know; going through labor or getting kicked in the nuts,4,1017-1018,10,49897
what,0,1017-1018,10,49898
well it's just interesting you know because no one will ever know because no one can experience both,4,1017-1018,10,49899
one of life's great unanswerable questions i mean who knows maybe there's something even more painful than those things like this,4,1017-1018,10,49900
morning,6,1017-1018,10,49901
what's that,6,1017-1018,10,49902
it's my house warming present for monica and chandler,5,1017-1018,10,49903
it's a baby chick and duck,6,1017-1018,10,49904
uh huh and i named them chick jr and duck jr,5,1017-1018,10,49905
i did not see that coming,6,1017-1018,10,49906
yeah i figure they'll love it at the new house you know it has that big backyard and then when they get old they can go to that special farm that chandler took the other chick and duck to,5,1017-1018,10,49907
yeah it's a shame people can't visit there,5,1017-1018,10,49908
that is the rule though,6,1017-1018,10,49909
guess what you're almost an uncle,6,1017-1018,10,49910
what,2,1017-1018,10,49911
yeah erica went into labor last night monica and chandler are at the hospital right now,5,1017-1018,10,49912
yeah and i have a definite feeling it's gonna be a girl,6,1017-1018,10,49913
phoebe you were sure ben was gonna be a girl,2,1017-1018,10,49914
have you seen him throw a ball,6,1017-1018,10,49915
is rachel here,2,1017-1018,10,49916
uh i think she's still asleep hey hey how did it go with you guys last night she seemed pretty pissed at you,5,1017-1018,10,49917
uh we y'know we worked things out,2,1017-1018,10,49918
what's that smile did something happen with you two,6,1017-1018,10,49919
hey i'm not one to kiss and tell but i'm also not one to have sex and shut up we totally did it,2,1017-1018,10,49920
oh my god you and rachel,5,1017-1018,10,49921
i know it's pretty great,2,1017-1018,10,49922
so what does that mean are you guys getting back together,5,1017-1018,10,49923
oh i i don't know we didn't really get to talk,2,1017-1018,10,49924
but do you wanna get back together,6,1017-1018,10,49925
i don't know it was incredible i mean it just felt so right when i was holding her i mean i never wanted to let her go you know what yeah i do i wanna be together,2,1017-1018,10,49926
yay,6,1017-1018,10,49927
shhh,2,1017-1018,10,49928
yay,6,1017-1018,10,49929
so so is she still going to paris,5,1017-1018,10,49930
wow i hadn't thought of that i hope not,2,1017-1018,10,49931
morning,1,1017-1018,10,49932
guess we'll never know how it ends,6,1017-1018,10,49933
hey how did you sleep,2,1017-1018,10,49934
i bet you did,5,1017-1018,10,49935
uh would you guys mind giving us a minute,2,1017-1018,10,49936
sure yeah will you just keep an eye on the chick and the duck,5,1017-1018,10,49937
chick and the duck didn't they die,1,1017-1018,10,49938
dive yeah they dove head first into fun on the farm,6,1017-1018,10,49939
so,2,1017-1018,10,49940
morning,2,1017-1018,10,49941
you too last night was just wonderful,1,1017-1018,10,49942
i woke up today with the biggest smile on my face,1,1017-1018,10,49943
i know me too it was you know it was like one of those things you think is never gonna happen and then it does and it's everything you want it to be,2,1017-1018,10,49944
uh huh i know it was just it was just the perfect way to say goodbye,1,1017-1018,10,49945
it's just a little bit more honey,3,1017-1018,10,49946
is it really that bad,4,1017-1018,10,49947
uh huh i think it's time to kick you in the nuts and see which is worse,0,1017-1018,10,49948
the baby's head is crowning,0,1017-1018,10,49949
oh oh my god that is the most beautiful top of a head i have ever seen chandler you have to see this,3,1017-1018,10,49950
chandler you don't wanna miss this this is the birth of your child it's the miracle of life,3,1017-1018,10,49951
alright wow that is one disgusting miracle,4,1017-1018,10,49952
start pushing here we go here come the shoulders,0,1017-1018,10,49953
it's a it's a boy,3,1017-1018,10,49954
he's just fine,0,1017-1018,10,49955
it's a baby a beautiful little baby and some other stuff i'm gonna pretend i don't see,4,1017-1018,10,49956
would you like to cut the umbilical cord,0,1017-1018,10,49957
oh hey handsome oh i'm gonna love you so much that no woman is ever gonna be good enough for you oh we are so lucky,3,1017-1018,10,49958
i know he has your eyes,4,1017-1018,10,49959
i mean i know that's not possible but he does,4,1017-1018,10,49960
we'll just get him cleaned up a bit,0,1017-1018,10,49961
oh my god he's beautiful thank you so much,3,1017-1018,10,49962
i'm really happy for you guys,0,1017-1018,10,49963
how do you feel,4,1017-1018,10,49964
i'm tired,0,1017-1018,10,49965
well you don't have that much time to relax the other one will be along in a minute,0,1017-1018,10,49966
i i'm sorry who should be along in a what now,3,1017-1018,10,49967
the next baby should be along in a minute,0,1017-1018,10,49968
we only ordered one,3,1017-1018,10,49969
you know it's twins right,0,1017-1018,10,49970
oh yeah these are the faces of two people in the know commercial break,4,1017-1018,10,49971
i can't believe you didn't know it's twins this has never happened before,0,1017-1018,10,49972
